,central_d,delay,event_label,event_length,event_recalled,events,fc,movie,net1_label,net2_label,path_length,percent_events,peri_d,subject,window,boundary_diff,total_details,total_details_log,peri_d_log,fc_mc
183,0.0,2,2,32.0,1.0,2,0.09263693605983674,barmaid,postHC,PMN,,0.5714285714285714,2.0,sub-118,offset,0.9622975587844849,2.0,0.6931471805599453,0.6931471805599453,-0.06603732519640738
184,1.5,2,3,51.0,1.0,3,0.3456512215203725,barmaid,postHC,PMN,,0.5714285714285714,8.5,sub-118,offset,2.677937874570489,10.0,2.302585092994046,2.1400661634962708,0.18697696026412836
186,1.0,2,5,91.0,1.0,5,0.34662574312427746,barmaid,postHC,PMN,,0.5714285714285714,2.0,sub-118,offset,0.8113406025804579,3.0,1.0986122886681098,0.6931471805599453,0.18795148186803334
188,2.5,2,7,98.0,1.0,7,-0.2740992018792197,barmaid,postHC,PMN,,0.5714285714285714,5.5,sub-118,offset,0.38417602330446243,8.0,2.0794415416798357,1.7047480922384253,-0.43277346313546383
189,0.0,2,8,31.0,1.0,8,-0.36287167829570466,barmaid,postHC,PMN,,0.5714285714285714,1.0,sub-118,offset,-0.19157874584197998,1.0,0.0,0.0,-0.5215459395519488
191,0.0,2,10,55.0,1.0,10,0.39894265008544755,barmaid,postHC,PMN,,0.5714285714285714,4.0,sub-118,offset,-3.175798088312149,4.0,1.3862943611198906,1.3862943611198906,0.24026838882920343
195,3.0,2,14,111.0,1.0,14,-0.35956424952696325,barmaid,postHC,PMN,,0.5714285714285714,13.5,sub-118,offset,0.8911359272897243,16.5,2.803360380906535,2.6026896854443837,-0.5182385107832074
196,2.5,2,1,48.0,1.0,1,0.25665509102224426,barmaid,postHC,PMN,,0.5714285714285714,4.0,sub-119,offset,0.6572126818355173,6.5,1.8718021769015913,1.3862943611198906,0.10749058537611356
198,3.5,2,3,51.0,1.0,3,0.13020673053210777,barmaid,postHC,PMN,,0.5714285714285714,4.0,sub-119,offset,-1.0886244475841522,7.5,2.0149030205422647,1.3862943611198906,-0.01895777511402294
200,0.0,2,5,91.0,1.0,5,0.6989805479025991,barmaid,postHC,PMN,,0.5714285714285714,1.0,sub-119,offset,-0.4603319391608238,1.0,0.0,0.0,0.5498160422564684
202,1.0,2,7,98.0,1.0,7,0.2303794398044227,barmaid,postHC,PMN,,0.5714285714285714,1.0,sub-119,offset,0.8200558871030807,2.0,0.6931471805599453,0.0,0.08121493415829198
203,0.5,2,8,31.0,1.0,8,-0.08056890332955886,barmaid,postHC,PMN,,0.5714285714285714,1.5,sub-119,offset,-0.2844384154304862,2.0,0.6931471805599453,0.4054651081081644,-0.22973340897568956
204,0.0,2,9,36.0,1.0,9,-0.06200108928071874,barmaid,postHC,PMN,,0.5714285714285714,1.0,sub-119,offset,0.39191728457808495,1.0,0.0,0.0,-0.21116559492684944
206,2.0,2,11,63.0,1.0,11,-0.0845072574437804,barmaid,postHC,PMN,,0.5714285714285714,1.5,sub-119,offset,-0.25431178882718086,3.5,1.252762968495368,0.4054651081081644,-0.2336717630899111
209,2.0,2,14,111.0,1.0,14,0.2597473870597638,barmaid,postHC,PMN,,0.5714285714285714,3.0,sub-119,offset,0.7172451317310333,5.0,1.6094379124341003,1.0986122886681098,0.1105828814136331
210,2.5,0,1,48.0,1.0,1,0.27625769408962847,barmaid,postHC,PMN,,0.6428571428571429,5.0,sub-120,offset,0.5678444653749466,7.5,2.0149030205422647,1.6094379124341003,0.15641372537517584
211,7.5,0,2,32.0,1.0,2,0.30476879237819726,barmaid,postHC,PMN,,0.6428571428571429,6.5,sub-120,offset,0.7423809878528118,14.0,2.6390573296152584,1.8718021769015913,0.18492482366374463
212,1.5,0,3,51.0,1.0,3,0.3325518097469494,barmaid,postHC,PMN,,0.6428571428571429,1.0,sub-120,offset,1.815484642982483,2.5,0.9162907318741551,0.0,0.2127078410324968
214,3.0,0,5,91.0,1.0,5,0.7023584797504009,barmaid,postHC,PMN,,0.6428571428571429,2.0,sub-120,offset,0.13141743652522564,5.0,1.6094379124341003,0.6931471805599453,0.5825145110359482
215,1.0,0,6,41.0,1.0,6,0.6441468136674238,barmaid,postHC,PMN,,0.6428571428571429,3.0,sub-120,offset,-1.2652293294668198,4.0,1.3862943611198906,1.0986122886681098,0.5243028449529711
219,0.0,0,10,55.0,1.0,10,0.16280044087931847,barmaid,postHC,PMN,,0.6428571428571429,5.0,sub-120,offset,0.5751674622297287,5.0,1.6094379124341003,1.6094379124341003,0.042956472164865825
220,0.5,0,11,63.0,1.0,11,0.091685873255002,barmaid,postHC,PMN,,0.6428571428571429,4.0,sub-120,offset,0.8657774329185486,4.5,1.5040773967762742,1.3862943611198906,-0.02815809545945064
222,1.0,0,13,81.0,1.0,13,0.017205908413015558,barmaid,postHC,PMN,,0.6428571428571429,4.5,sub-120,offset,1.8761866870336235,5.5,1.7047480922384253,1.5040773967762742,-0.10263806030143709
223,4.0,0,14,111.0,1.0,14,1.1028898433067855,barmaid,postHC,PMN,,0.6428571428571429,4.0,sub-120,offset,1.2130280956625938,8.0,2.0794415416798357,1.3862943611198906,0.9830458745923328
224,3.5,0,1,48.0,1.0,1,0.6527081815742403,barmaid,postHC,PMN,,0.6428571428571429,8.5,sub-121,offset,1.478589292615652,12.0,2.4849066497880004,2.1400661634962708,0.4579825935938636
225,4.0,0,2,32.0,1.0,2,0.22107860419799139,barmaid,postHC,PMN,,0.6428571428571429,2.0,sub-121,offset,1.0424493551254272,6.0,1.791759469228055,0.6931471805599453,0.02635301621761471
226,3.0,0,3,51.0,1.0,3,0.21209505903032247,barmaid,postHC,PMN,,0.6428571428571429,4.0,sub-121,offset,4.513176567852497,7.0,1.9459101490553132,1.3862943611198906,0.017369471049945795
227,2.5,0,4,24.0,1.0,4,-0.3723390057580491,barmaid,postHC,PMN,,0.6428571428571429,0.5,sub-121,offset,-1.6903711557388306,3.0,1.0986122886681098,-0.6931471805599453,-0.5670645937384258
229,1.0,0,6,41.0,1.0,6,0.7821046577977864,barmaid,postHC,PMN,,0.6428571428571429,6.5,sub-121,offset,0.9674507137387991,7.5,2.0149030205422647,1.8718021769015913,0.5873790698174097
230,0.0,0,7,98.0,1.0,7,-0.9049387149071192,barmaid,postHC,PMN,,0.6428571428571429,2.0,sub-121,offset,2.113965794444084,2.0,0.6931471805599453,0.6931471805599453,-1.099664302887496
231,0.0,0,8,31.0,1.0,8,0.07868321555660587,barmaid,postHC,PMN,,0.6428571428571429,1.0,sub-121,offset,2.8891589045524597,1.0,0.0,0.0,-0.1160423724237708
234,1.5,0,11,63.0,1.0,11,0.435637276757207,barmaid,postHC,PMN,,0.6428571428571429,4.5,sub-121,offset,-5.583726525306702,6.0,1.791759469228055,1.5040773967762742,0.2409116887768303
237,1.5,0,14,111.0,1.0,14,0.5523575565642871,barmaid,postHC,PMN,,0.6428571428571429,0.5,sub-121,offset,0.5686171129345894,2.0,0.6931471805599453,-0.6931471805599453,0.35763196858391044
238,3.0,2,1,48.0,1.0,1,0.17075735318166227,barmaid,postHC,PMN,,0.35714285714285715,6.0,sub-123,offset,0.08462795615196228,9.0,2.1972245773362196,1.791759469228055,0.05928915889510955
240,2.0,2,3,51.0,1.0,3,0.8852896303813997,barmaid,postHC,PMN,,0.35714285714285715,1.0,sub-123,offset,1.2545939832925797,3.0,1.0986122886681098,0.0,0.773821436094847
242,2.5,2,5,91.0,1.0,5,-0.11554572874225755,barmaid,postHC,PMN,,0.35714285714285715,2.5,sub-123,offset,-0.14340094476938248,5.0,1.6094379124341003,0.9162907318741551,-0.22701392302881027
248,0.0,2,11,63.0,1.0,11,-0.09081886256683926,barmaid,postHC,PMN,,0.35714285714285715,5.0,sub-123,offset,-0.6246203407645226,5.0,1.6094379124341003,1.6094379124341003,-0.202287056853392
251,2.0,2,14,111.0,1.0,14,0.6453569843150544,barmaid,postHC,PMN,,0.35714285714285715,0.0,sub-123,offset,1.8177281320095062,2.0,0.6931471805599453,-inf,0.5338887900285016
252,1.0,0,1,48.0,1.0,1,0.30922503669712936,barmaid,postHC,PMN,,0.7142857142857143,1.0,sub-124,offset,0.9655603766441345,2.0,0.6931471805599453,0.0,0.22358731475654062
253,3.0,0,2,32.0,1.0,2,0.027095500108849997,barmaid,postHC,PMN,,0.7142857142857143,11.5,sub-124,offset,1.062376692891121,14.5,2.6741486494265287,2.4423470353692043,-0.05854222183173875
256,3.0,0,5,91.0,1.0,5,0.25191313528351994,barmaid,postHC,PMN,,0.7142857142857143,4.5,sub-124,offset,0.06753620505332947,7.5,2.0149030205422647,1.5040773967762742,0.1662754133429312
257,1.0,0,6,41.0,1.0,6,0.9692833006750817,barmaid,postHC,PMN,,0.7142857142857143,4.5,sub-124,offset,1.6832952089607716,5.5,1.7047480922384253,1.5040773967762742,0.883645578734493
258,3.5,0,7,98.0,1.0,7,-0.475330511450277,barmaid,postHC,PMN,,0.7142857142857143,7.5,sub-124,offset,-0.008492158725857735,11.0,2.3978952727983707,2.0149030205422647,-0.5609682333908658
259,0.5,0,8,31.0,1.0,8,0.050311972982508925,barmaid,postHC,PMN,,0.7142857142857143,5.0,sub-124,offset,-0.8298936784267426,5.5,1.7047480922384253,1.6094379124341003,-0.03532574895807982
261,0.0,0,10,55.0,1.0,10,0.08918661158833881,barmaid,postHC,PMN,,0.7142857142857143,5.5,sub-124,offset,-0.38286949694156647,5.5,1.7047480922384253,1.7047480922384253,0.0035488896477500614
262,3.5,0,11,63.0,1.0,11,-0.39197170431850514,barmaid,postHC,PMN,,0.7142857142857143,7.5,sub-124,offset,-0.19646501541137695,11.0,2.3978952727983707,2.0149030205422647,-0.47760942625909386
264,0.0,0,13,81.0,1.0,13,0.18971202489950234,barmaid,postHC,PMN,,0.7142857142857143,5.0,sub-124,offset,0.6868306994438171,5.0,1.6094379124341003,1.6094379124341003,0.1040743029589136
265,3.0,0,14,111.0,1.0,14,0.05062572561599802,barmaid,postHC,PMN,,0.7142857142857143,7.0,sub-124,offset,-1.0740180388092995,10.0,2.302585092994046,1.9459101490553132,-0.035011996324590726
266,9.0,0,1,48.0,1.0,1,0.8734185956720194,barmaid,postHC,PMN,,1.0,6.0,sub-126,offset,2.556752920150757,15.0,2.70805020110221,1.791759469228055,0.6800767929256435
267,1.5,0,2,32.0,1.0,2,0.37487870315180966,barmaid,postHC,PMN,,1.0,8.0,sub-126,offset,0.6834943518042564,9.5,2.2512917986064953,2.0794415416798357,0.18153690040543374
268,3.0,0,3,51.0,1.0,3,0.22702864719970126,barmaid,postHC,PMN,,1.0,6.5,sub-126,offset,-1.5326961278915405,9.5,2.2512917986064953,1.8718021769015913,0.03368684445332534
269,1.5,0,4,24.0,1.0,4,0.8745538158808218,barmaid,postHC,PMN,,1.0,6.5,sub-126,offset,2.6943533420562744,8.0,2.0794415416798357,1.8718021769015913,0.6812120131344459
270,5.5,0,5,91.0,1.0,5,0.14939658421110394,barmaid,postHC,PMN,,1.0,6.5,sub-126,offset,1.3504123836755753,12.0,2.4849066497880004,1.8718021769015913,-0.043945218535271974
271,1.0,0,6,41.0,1.0,6,-0.2562858047878515,barmaid,postHC,PMN,,1.0,10.0,sub-126,offset,0.5446334183216095,11.0,2.3978952727983707,2.302585092994046,-0.4496276075342274
272,4.0,0,7,98.0,1.0,7,-0.20302180913113285,barmaid,postHC,PMN,,1.0,12.5,sub-126,offset,-0.07349717617034912,16.5,2.803360380906535,2.5257286443082556,-0.3963636118775088
273,0.5,0,8,31.0,1.0,8,0.10507146324221528,barmaid,postHC,PMN,,1.0,10.0,sub-126,offset,-0.14755072072148323,10.5,2.3513752571634776,2.302585092994046,-0.08827033950416063
275,0.0,0,10,55.0,1.0,10,-0.906258163181973,barmaid,postHC,PMN,,1.0,6.0,sub-126,offset,-0.5977618619799614,6.0,1.791759469228055,1.791759469228055,-1.0995999659283489
276,2.0,0,11,63.0,1.0,11,-0.0778030423506708,barmaid,postHC,PMN,,1.0,5.5,sub-126,offset,1.1816911846399307,7.5,2.0149030205422647,1.7047480922384253,-0.2711448450970467
277,1.0,0,12,63.0,1.0,12,-0.06623647784454394,barmaid,postHC,PMN,,1.0,10.5,sub-126,offset,0.9060402810573578,11.5,2.4423470353692043,2.3513752571634776,-0.25957828059091986
278,1.0,0,13,81.0,1.0,13,-0.09716745470705536,barmaid,postHC,PMN,,1.0,4.0,sub-126,offset,1.5761645883321762,5.0,1.6094379124341003,1.3862943611198906,-0.29050925745343126
279,6.0,0,14,111.0,1.0,14,0.8593972546540823,barmaid,postHC,PMN,,1.0,12.5,sub-126,offset,2.156657338142395,18.5,2.917770732084279,2.5257286443082556,0.6660554519077064
280,5.0,2,1,48.0,1.0,1,0.060184929315135006,barmaid,postHC,PMN,,0.42857142857142855,5.0,sub-127,offset,0.8140225037932396,10.0,2.302585092994046,1.6094379124341003,-0.13863936811730343
282,7.0,2,3,51.0,1.0,3,-0.33693715387248885,barmaid,postHC,PMN,,0.42857142857142855,9.0,sub-127,offset,-0.912010669708252,16.0,2.772588722239781,2.1972245773362196,-0.5357614513049272
284,2.0,2,5,91.0,1.0,5,0.10686699394898312,barmaid,postHC,PMN,,0.42857142857142855,1.0,sub-127,offset,0.22389356791973114,3.0,1.0986122886681098,0.0,-0.09195730348345531
287,0.5,2,8,31.0,1.0,8,0.04600982516325971,barmaid,postHC,PMN,,0.42857142857142855,4.5,sub-127,offset,-0.7946766018867493,5.0,1.6094379124341003,1.5040773967762742,-0.1528144722691787
289,0.0,2,10,55.0,1.0,10,0.12905414037674354,barmaid,postHC,PMN,,0.42857142857142855,10.5,sub-127,offset,-4.252831280231476,10.5,2.3513752571634776,2.3513752571634776,-0.06977015705569489
293,4.5,2,14,111.0,1.0,14,0.980713948316755,barmaid,postHC,PMN,,0.42857142857142855,4.0,sub-127,offset,1.1066127568483353,8.5,2.1400661634962708,1.3862943611198906,0.7818896508843165
294,10.5,2,1,48.0,1.0,1,-0.17072098176042502,barmaid,postHC,PMN,,0.57,30.5,sub-128,offset,1.270769389346242,41.0,3.713572066704308,3.417726683613366,-0.43554161065668084
296,0.0,2,3,51.0,0.0,3,0.08530822000327458,barmaid,postHC,PMN,,0.57,0.5,sub-128,offset,3.4045353531837463,0.5,-0.6931471805599453,-0.6931471805599453,-0.17951240889298126
298,4.0,2,5,91.0,1.0,5,0.4839544494193759,barmaid,postHC,PMN,,0.57,10.5,sub-128,offset,-0.49368020705878735,14.5,2.6741486494265287,2.3513752571634776,0.21913382052312003
299,2.0,2,6,41.0,1.0,6,0.49536612788081236,barmaid,postHC,PMN,,0.57,9.5,sub-128,offset,1.6695959195494652,11.5,2.4423470353692043,2.2512917986064953,0.2305454989845565
300,1.5,2,7,98.0,1.0,7,-0.057515973086463335,barmaid,postHC,PMN,,0.57,7.5,sub-128,offset,1.3807829022407532,9.0,2.1972245773362196,2.0149030205422647,-0.3223366019827192
301,1.0,2,8,31.0,1.0,8,0.014326846815380856,barmaid,postHC,PMN,,0.57,8.0,sub-128,offset,0.516384482383728,9.0,2.1972245773362196,2.0794415416798357,-0.25049378208087497
304,0.5,2,11,63.0,1.0,11,0.4859410533063034,barmaid,postHC,PMN,,0.57,14.5,sub-128,offset,-0.29052312672138214,15.0,2.70805020110221,2.6741486494265287,0.22112042441004753
306,0.5,2,13,81.0,1.0,13,0.3126663502197554,barmaid,postHC,PMN,,0.57,4.0,sub-128,offset,-2.0787048786878586,4.5,1.5040773967762742,1.3862943611198906,0.04784572132349957
307,3.0,2,14,111.0,1.0,14,0.9053642938976975,barmaid,postHC,PMN,,0.57,17.5,sub-128,offset,3.757700815796852,20.5,3.0204248861443626,2.8622008809294686,0.6405436650014416
308,8.0,2,1,48.0,1.0,1,0.5637420550960069,barmaid,postHC,PMN,,0.57,9.5,sub-129,offset,1.267385259270668,17.5,2.8622008809294686,2.2512917986064953,0.40149854459244505
310,3.0,2,3,51.0,1.0,3,0.023469626905216562,barmaid,postHC,PMN,,0.57,12.5,sub-129,offset,-0.42925797984935343,15.5,2.740840023925201,2.5257286443082556,-0.13877388359834536
313,0.5,2,6,41.0,1.0,6,-0.08173912987908595,barmaid,postHC,PMN,,0.57,5.0,sub-129,offset,1.636297196149826,5.5,1.7047480922384253,1.6094379124341003,-0.2439826403826479
316,0.0,2,9,36.0,1.0,9,0.4420186261045857,barmaid,postHC,PMN,,0.57,5.0,sub-129,offset,0.0998621319886297,5.0,1.6094379124341003,1.6094379124341003,0.27977511560102375
317,0.0,2,10,55.0,1.0,10,-0.4834987777531598,barmaid,postHC,PMN,,0.57,1.5,sub-129,offset,-0.043779660016298294,1.5,0.4054651081081644,0.4054651081081644,-0.6457422882567218
318,0.5,2,11,63.0,1.0,11,0.32188455565443874,barmaid,postHC,PMN,,0.57,12.5,sub-129,offset,2.684403747320175,13.0,2.5649493574615367,2.5257286443082556,0.15964104515087682
320,0.5,2,13,81.0,1.0,13,-0.4705931572977528,barmaid,postHC,PMN,,0.57,6.5,sub-129,offset,0.7086314111948013,7.0,1.9459101490553132,1.8718021769015913,-0.6328366678013148
321,3.5,2,14,111.0,1.0,14,-0.1546438306860154,barmaid,postHC,PMN,,0.57,6.0,sub-129,offset,1.1052860617637634,9.5,2.2512917986064953,1.791759469228055,-0.3168873411895773
324,5.5,2,3,51.0,1.0,3,0.33551649327280003,barmaid,postHC,PMN,,0.43,5.0,sub-130,offset,-2.0815733075141907,10.5,2.3513752571634776,1.6094379124341003,0.39616297897350083
326,1.5,2,5,91.0,1.0,5,-0.6815337405328243,barmaid,postHC,PMN,,0.43,1.5,sub-130,offset,-2.4521531090140343,3.0,1.0986122886681098,0.4054651081081644,-0.6208872548321236
328,2.5,2,7,98.0,1.0,7,-0.31964212200329917,barmaid,postHC,PMN,,0.43,0.5,sub-130,offset,-2.077896535396576,3.0,1.0986122886681098,-0.6931471805599453,-0.25899563630259836
332,1.5,2,11,63.0,1.0,11,0.24003338246338038,barmaid,postHC,PMN,,0.43,7.0,sub-130,offset,1.1575213000178337,8.5,2.1400661634962708,1.9459101490553132,0.30067986816408115
334,0.5,2,13,81.0,1.0,13,-0.4424268549398684,barmaid,postHC,PMN,,0.43,5.5,sub-130,offset,0.041509583592414856,6.0,1.791759469228055,1.7047480922384253,-0.3817803692391676
335,5.0,2,14,111.0,1.0,14,0.8729101048058808,barmaid,postHC,PMN,,0.43,9.5,sub-130,offset,1.985378623008728,14.5,2.6741486494265287,2.2512917986064953,0.9335565905065816
336,6.5,2,1,61.0,1.0,1,0.68818816480586,bluestreets,postHC,PMN,,0.5,11.5,sub-000,offset,-0.3887537959963083,18.0,2.8903717578961645,2.4423470353692043,0.5401483353115394
337,0.0,2,2,62.0,1.0,2,-0.0634752570519759,bluestreets,postHC,PMN,,0.5,6.0,sub-000,offset,-1.4415139891207218,6.0,1.791759469228055,1.791759469228055,-0.2115150865462965
338,4.0,2,3,62.0,1.0,3,0.8760315044586416,bluestreets,postHC,PMN,,0.5,7.0,sub-000,offset,-0.22095816023647785,11.0,2.3978952727983707,1.9459101490553132,0.727991674964321
339,1.5,2,4,67.0,1.0,4,-0.31940249533628023,bluestreets,postHC,PMN,,0.5,1.0,sub-000,offset,-0.766698956489563,2.5,0.9162907318741551,0.0,-0.46744232483060083
340,1.0,2,5,60.0,1.0,5,0.44687835728751324,bluestreets,postHC,PMN,,0.5,13.5,sub-000,offset,0.5083280932158232,14.5,2.6741486494265287,2.6026896854443837,0.29883852779319264
342,0.0,2,7,67.0,1.0,7,0.321754819060354,bluestreets,postHC,PMN,,0.5,9.0,sub-000,offset,2.0334420055150986,9.0,2.1972245773362196,2.1972245773362196,0.17371498956603343
349,6.5,2,14,89.0,1.0,14,2.604323277783623,bluestreets,postHC,PMN,,0.5,15.5,sub-000,offset,3.3715030550956726,22.0,3.091042453358316,2.740840023925201,2.4562834482893026
350,5.5,2,1,61.0,1.0,1,0.17141149611732984,bluestreets,postHC,PMN,,0.9285714285714286,13.5,sub-101,offset,0.6087645888328552,19.0,2.9444389791664403,2.6026896854443837,0.021022423609647706
351,2.5,2,2,62.0,1.0,2,0.309601859283733,bluestreets,postHC,PMN,,0.9285714285714286,9.0,sub-101,offset,1.4345709085464478,11.5,2.4423470353692043,2.1972245773362196,0.15921278677605089
352,5.0,2,3,62.0,1.0,3,0.0879406276773254,bluestreets,postHC,PMN,,0.9285714285714286,19.0,sub-101,offset,0.13591257249936461,24.0,3.1780538303479458,2.9444389791664403,-0.062448444830356734
353,2.0,2,4,67.0,1.0,4,0.20691651929784372,bluestreets,postHC,PMN,,0.9285714285714286,7.0,sub-101,offset,-0.044430315494537354,9.0,2.1972245773362196,1.9459101490553132,0.056527446790161584
354,0.5,2,5,60.0,1.0,5,-0.2520511121553095,bluestreets,postHC,PMN,,0.9285714285714286,10.5,sub-101,offset,1.6073590144515038,11.0,2.3978952727983707,2.3513752571634776,-0.40244018466299164
355,0.0,2,6,52.0,1.0,6,0.2004047324256102,bluestreets,postHC,PMN,,0.9285714285714286,2.5,sub-101,offset,-0.44362930953502655,2.5,0.9162907318741551,0.9162907318741551,0.05001565991792806
356,0.0,2,7,67.0,1.0,7,0.7938748120772215,bluestreets,postHC,PMN,,0.9285714285714286,23.0,sub-101,offset,-0.7586469799280167,23.0,3.1354942159291497,3.1354942159291497,0.6434857395695395
357,4.0,2,8,43.0,1.0,8,0.12163369325853275,bluestreets,postHC,PMN,,0.9285714285714286,11.5,sub-101,offset,0.14280200377106667,15.5,2.740840023925201,2.4423470353692043,-0.02875537924914938
358,0.0,2,9,71.0,1.0,9,0.42887452815010096,bluestreets,postHC,PMN,,0.9285714285714286,17.5,sub-101,offset,1.307809280231595,17.5,2.8622008809294686,2.8622008809294686,0.27848545564241883
359,7.0,2,10,75.0,1.0,10,-0.1102179444597382,bluestreets,postHC,PMN,,0.9285714285714286,23.0,sub-101,offset,0.5681149959564209,30.0,3.4011973816621555,3.1354942159291497,-0.26060701696742034
360,2.0,2,11,59.0,1.0,11,0.30713015870290633,bluestreets,postHC,PMN,,0.9285714285714286,10.0,sub-101,offset,0.1352204829454422,12.0,2.4849066497880004,2.302585092994046,0.1567410861952242
361,1.0,2,12,20.0,1.0,12,-0.1659392579727228,bluestreets,postHC,PMN,,0.9285714285714286,2.0,sub-101,offset,-0.9604560434818268,3.0,1.0986122886681098,0.6931471805599453,-0.31632833048040493
363,5.0,2,14,89.0,1.0,14,0.4105786466250752,bluestreets,postHC,PMN,,0.9285714285714286,16.0,sub-101,offset,0.8841915652155876,21.0,3.044522437723423,2.772588722239781,0.2601895741173931
364,9.5,0,1,61.0,1.0,1,-0.5441770714526375,bluestreets,postHC,PMN,,0.42857142857142855,6.0,sub-102,offset,0.18728332221508026,15.5,2.740840023925201,1.791759469228055,-0.6138430404110604
365,0.0,0,2,62.0,1.0,2,0.023572040198246182,bluestreets,postHC,PMN,,0.42857142857142855,1.5,sub-102,offset,2.979229360818863,1.5,0.4054651081081644,0.4054651081081644,-0.046093928760176775
366,1.0,0,3,62.0,1.0,3,-0.07393976215253327,bluestreets,postHC,PMN,,0.42857142857142855,1.0,sub-102,offset,2.5422799065709114,2.0,0.6931471805599453,0.0,-0.14360573111095623
368,1.0,0,5,60.0,1.0,5,0.6652256687982478,bluestreets,postHC,PMN,,0.42857142857142855,1.5,sub-102,offset,-0.25603705644607544,2.5,0.9162907318741551,0.4054651081081644,0.5955596998398249
373,1.0,0,10,75.0,1.0,10,0.36184473682610824,bluestreets,postHC,PMN,,0.42857142857142855,0.5,sub-102,offset,-3.4382151067256927,1.5,0.4054651081081644,-0.6931471805599453,0.29217876786768526
377,3.5,0,14,89.0,1.0,14,0.19517595339492053,bluestreets,postHC,PMN,,0.42857142857142855,0.5,sub-102,offset,-2.8696400076150894,4.0,1.3862943611198906,-0.6931471805599453,0.12550998443649758
378,7.0,0,1,61.0,1.0,1,-0.09307569561156963,bluestreets,postHC,PMN,,0.5,3.0,sub-103,offset,-0.7282292172312737,10.0,2.302585092994046,1.0986122886681098,-0.2567620787915739
380,3.5,0,3,62.0,1.0,3,0.15988622431762498,bluestreets,postHC,PMN,,0.5,2.0,sub-103,offset,-1.7463796436786652,5.5,1.7047480922384253,0.6931471805599453,-0.0038001588623793048
381,0.5,0,4,67.0,1.0,4,0.4431521509083858,bluestreets,postHC,PMN,,0.5,2.5,sub-103,offset,-0.11015963181853294,3.0,1.0986122886681098,0.9162907318741551,0.2794657677283815
382,3.5,0,5,60.0,1.0,5,0.17940521489622827,bluestreets,postHC,PMN,,0.5,2.0,sub-103,offset,-0.7815431356430054,5.5,1.7047480922384253,0.6931471805599453,0.015718831716223985
384,0.0,0,7,67.0,1.0,7,-0.1774255928878529,bluestreets,postHC,PMN,,0.5,5.0,sub-103,offset,0.48291541635990143,5.0,1.6094379124341003,1.6094379124341003,-0.34111197606785715
387,5.0,0,10,75.0,1.0,10,0.34792530085906676,bluestreets,postHC,PMN,,0.5,3.5,sub-103,offset,0.44849300384521484,8.5,2.1400661634962708,1.252762968495368,0.18423891767906247
